time;TAmb;T1;T2
16700;18.85;30.87;23.81
16706;18.85;30.87;23.81
16712;18.85;30.87;23.81
16717;18.85;30.87;23.81
16723;19.34;30.87;23.81
16729;18.85;30.87;23.81
16735;18.85;30.81;23.81
16741;18.85;30.87;23.81
16747;18.85;30.87;23.81
16752;18.85;30.87;23.81
16758;18.85;30.81;23.81
16764;18.85;30.81;23.81
16770;18.85;30.81;23.81
16776;19.34;30.81;23.81
16782;18.85;30.81;23.81
16787;18.85;30.81;23.81
16793;19.34;30.81;23.81
16799;18.85;30.87;23.81
16805;19.34;30.87;23.81
16811;18.85;30.87;23.81
16816;18.85;30.87;23.81
16822;18.85;30.87;23.81
16828;18.85;30.87;23.81
16834;18.85;30.87;23.81
16840;18.85;30.87;23.81
16846;19.34;30.87;23.81
16851;18.85;30.87;23.81
16857;18.85;30.87;23.81
16863;18.85;30.94;23.81
16869;19.34;30.94;23.81
16875;19.34;30.94;23.81
16881;19.34;30.94;23.81
16886;18.85;30.94;23.81
16892;19.34;30.94;23.81
16898;19.34;30.94;23.81
16904;18.85;30.94;23.81
16910;18.85;30.94;23.81
16915;19.34;30.94;23.81
16921;18.85;30.94;23.81
16927;18.85;30.94;23.81
16933;18.85;30.94;23.81
16939;18.85;30.94;23.81
16945;19.34;30.94;23.81
16950;19.34;30.94;23.81
16956;18.85;30.94;23.81
16962;18.85;30.94;23.81
16968;19.34;31;23.81
16974;18.85;30.94;23.81
16980;18.85;30.94;23.81
16985;18.85;30.94;23.81
16991;18.85;30.94;23.81
16997;18.85;30.94;23.81
17003;18.85;30.94;23.81
17009;18.85;30.94;23.87
17015;18.85;30.94;23.81
17020;19.34;30.94;23.87
17026;18.85;30.94;23.81
17032;19.34;30.94;23.81
17038;18.85;30.94;23.87
17044;18.85;30.94;23.87
17049;18.85;30.94;23.87
17055;18.85;30.94;23.87
17061;18.85;30.94;23.87
17067;18.85;30.94;23.87
17073;18.85;30.94;23.87
17079;18.85;30.94;23.87
17084;18.85;30.94;23.87
17090;18.85;30.94;23.87
17096;19.34;31;23.87
17102;18.85;31;23.87
17108;18.85;31;23.87
17114;18.85;30.94;23.87
17119;18.85;30.94;23.87
17125;19.34;31;23.87
17131;18.85;30.94;23.87
17137;18.85;30.94;23.87
17143;18.85;30.94;23.87
17148;18.85;30.94;23.87
17154;18.85;30.94;23.87
17160;18.85;30.94;23.87
17166;18.85;30.94;23.87
17172;18.85;30.94;23.87
17178;18.85;30.94;23.87
17183;18.85;30.94;23.87
17189;18.85;30.94;23.87
17195;18.85;30.94;23.87
17201;18.85;30.94;23.87
17207;19.34;30.94;23.87
17213;19.34;30.94;23.87
17218;18.85;30.94;23.87
17224;18.85;30.94;23.87
17230;18.85;30.94;23.87
17236;18.85;30.94;23.87
17242;18.85;30.94;23.87
17248;18.85;30.94;23.87
17253;18.85;30.94;23.87
17259;18.85;30.94;23.87
17265;19.34;30.94;23.87
17271;18.85;30.94;23.87
17277;18.85;30.94;23.87
17282;18.85;30.94;23.87
17288;18.85;30.94;23.87
17294;18.85;30.94;23.87
17300;18.85;30.94;23.87
17306;18.85;30.94;23.87
17312;18.85;30.94;23.87
17317;18.85;30.94;23.87
17323;18.85;30.94;23.87
17329;18.85;30.94;23.87
17335;19.34;30.94;23.87
17341;18.85;30.94;23.87
17347;19.34;30.94;23.87
17352;19.34;30.87;23.87
17358;18.85;30.87;23.87
17364;18.85;30.87;23.87
17370;19.34;30.87;23.87
17376;18.85;30.87;23.94
17381;19.34;30.87;23.87
17387;19.34;30.87;23.94
17393;18.85;30.94;23.87
17399;18.85;30.94;23.94
17405;18.85;30.87;23.87
17411;18.85;30.87;23.87
17416;18.85;30.87;23.87
17422;19.34;30.87;23.87
17428;18.85;30.87;23.87
17434;18.85;30.87;23.94
17440;18.85;30.87;23.94
17446;18.85;30.87;23.94
17451;18.85;30.87;23.94
17457;18.85;30.87;23.87
17463;19.34;30.87;23.94
17469;19.34;30.87;23.87
17475;18.85;30.87;23.94
17481;18.85;30.87;23.87
17486;19.34;30.87;23.94
17492;18.85;30.87;23.94
17498;18.85;30.87;23.94
17504;18.85;30.87;23.87
17510;18.85;30.87;23.94
17515;18.85;30.87;23.94
17521;18.85;30.87;23.94
17527;18.85;30.94;23.94
17533;19.34;30.94;23.94
17539;18.85;30.94;23.94
17545;18.85;30.87;23.94
17550;18.85;30.94;23.94
17556;18.85;30.94;23.94
17562;18.85;30.94;23.94
17568;18.85;30.94;23.94
17574;18.85;30.94;23.94
17580;18.85;30.94;23.94
17585;19.34;30.94;23.94
17591;19.34;30.94;23.94
17597;18.85;30.94;23.94
17603;18.85;30.87;23.94
17609;18.85;30.87;23.94
17614;18.85;30.87;23.94
17620;18.85;30.87;23.94
17626;18.85;30.87;23.94
17632;18.85;30.87;23.94
17638;18.85;30.87;23.94
17644;19.34;30.87;23.94
17649;18.85;30.87;23.94
17655;18.85;30.87;23.94
17661;19.34;30.87;23.94
17667;18.85;30.81;23.94
17673;18.85;30.81;23.94
17679;18.85;30.81;23.94
17684;18.85;30.75;23.94
17690;19.34;30.75;23.94
17696;19.34;30.75;23.94
17702;18.85;30.75;23.94
17708;18.85;30.75;23.94
17714;19.34;30.75;23.94
17719;18.85;30.75;23.94
17725;18.85;30.75;23.94
17731;19.34;30.75;23.94
17737;18.85;30.75;23.94
17743;18.85;30.75;23.94
17748;18.85;30.75;23.94
17754;18.85;30.75;23.94
17760;18.85;30.75;23.94
17766;18.85;30.75;23.94
17772;19.34;30.75;23.94
17778;18.85;30.75;23.94
17783;18.85;30.81;23.94
17789;18.85;30.81;23.94
17795;18.85;30.81;23.94
17801;19.34;30.81;23.94
17807;18.85;30.81;23.94
17813;19.34;30.81;23.94
17818;18.85;30.81;23.94
17824;18.85;30.81;23.94
17830;18.85;30.81;23.94
17836;18.85;30.81;23.94
17842;18.85;30.81;23.94
17847;19.34;30.81;23.94
17853;18.85;30.81;23.94
17859;18.85;30.81;24
17865;18.85;30.81;23.94
17871;18.85;30.81;24
17877;18.85;30.81;23.94
17882;18.85;30.81;24
17888;19.34;30.81;24
17894;18.85;30.81;23.94
17900;18.85;30.81;24
17906;18.85;30.81;24
17912;18.85;30.81;24
17917;18.85;30.81;24
17923;19.34;30.81;24
17929;18.85;30.81;24
17935;18.85;30.81;24
17941;18.85;30.81;24
17947;18.85;30.81;24
17952;18.85;30.81;24
17958;18.85;30.81;24
17964;18.85;30.81;24
17970;18.36;30.81;24
17976;18.85;30.81;24
17981;19.34;30.81;24
17987;18.85;30.81;24
17993;18.85;30.81;24
17999;18.85;30.81;24
18005;18.85;30.81;24
18011;18.85;30.81;24
18016;18.85;30.81;24
18022;18.85;30.81;24
18028;18.85;30.81;24
18034;18.85;30.81;24
18040;18.85;30.81;24
18046;18.85;30.81;24
18051;18.85;30.87;24
18057;18.85;30.87;24
18063;18.85;30.87;24
18069;18.85;30.87;24
18075;18.85;30.87;24
18080;18.85;30.87;24
18086;18.85;30.87;24
18092;18.85;30.87;24
18098;18.85;30.87;24
18104;18.85;30.87;24
18110;18.85;30.87;24
18115;18.85;30.87;24
18121;18.85;30.87;24
18127;19.34;30.87;24
18133;18.85;30.87;24
18139;18.85;30.87;24
18145;18.85;30.87;24
18150;18.85;30.87;24
18156;19.34;30.87;24
18162;18.85;30.87;24
18168;19.34;30.87;24
18174;18.85;30.87;24
18180;18.85;30.87;24
18185;19.34;30.87;24
18191;19.34;30.87;24
18197;18.85;30.87;24
18203;18.85;30.87;24
18209;18.85;30.87;24
18214;18.85;30.87;24
18220;19.34;30.87;24
18226;18.85;30.87;24
18232;19.34;30.87;24
18238;18.85;30.87;24
18244;18.85;30.87;24
18249;18.85;30.87;24
18255;18.85;30.87;24
18261;18.85;30.87;24
18267;19.34;30.87;24
18273;18.85;30.87;24
18279;18.85;30.87;24
18284;18.85;30.87;24
18290;18.85;30.87;24
18296;18.85;30.87;24
18302;18.85;30.87;24
18308;18.85;30.87;24
18313;18.85;30.87;24
18319;18.85;30.87;24
18325;18.85;30.87;24
18331;19.34;30.87;24
18337;18.85;30.87;24
18343;19.34;30.87;24.06
18348;18.85;30.87;24.06
18354;18.85;30.87;24.06
18360;18.85;30.87;24.06
18366;19.34;30.94;24
18372;19.34;30.94;24.06
18378;18.85;30.94;24.06
18383;18.85;30.94;24
18389;18.85;30.94;24.06
18395;18.85;30.94;24.06
18401;18.85;30.94;24.06
18407;18.85;30.94;24.06
18413;18.85;30.87;24.06
18418;19.34;30.87;24.06
18424;18.85;30.87;24.06
18430;19.34;30.87;24.06
18436;18.85;30.87;24.06
18442;18.85;30.87;24.06
18447;19.34;30.87;24.06
18453;18.85;30.87;24.06
18459;18.85;30.87;24.06
18465;18.85;30.81;24.06
18471;19.34;30.81;24.06
18477;18.85;30.81;24.06
18482;18.85;30.81;24.06
18488;18.85;30.81;24.06
18494;18.85;30.81;24.06
18500;18.85;30.81;24.06
18506;18.85;30.87;24.06
18512;18.85;30.87;24.06
18517;18.85;30.87;24.06
18523;18.85;30.87;24.06
18529;18.85;30.87;24.06
18535;18.85;30.87;24.06
18541;18.85;30.87;24.06
18547;19.34;30.87;24.06
18552;18.85;30.87;24.06
18558;18.85;30.87;24.06
18564;18.85;30.87;24.06
18570;18.85;30.87;24.06
18576;18.85;30.87;24.06
18581;18.85;30.87;24.06
18587;19.34;30.87;24.06
18593;18.85;30.87;24.06
18599;18.85;30.87;24.06
18605;18.85;30.87;24.06
18611;18.85;30.87;24.06
18616;18.85;30.87;24.06
18622;18.85;30.87;24.06
18628;18.85;30.87;24.06
18634;18.85;30.87;24.06
18640;19.34;30.87;24.06
18646;18.85;30.87;24.06
18651;18.85;30.87;24.06
18657;18.85;30.87;24.06
18663;18.85;30.87;24.06
18669;18.85;30.87;24.06
18675;18.85;30.87;24.06
18680;18.85;30.87;24.06
18686;18.85;30.87;24.06
18692;18.85;30.87;24.06
18698;18.85;30.87;24.06
18704;18.85;30.87;24.06
18710;19.34;30.87;24.06
18715;18.85;30.87;24.06
18721;19.34;30.87;24.06
18727;18.85;30.87;24.06
18733;18.85;30.87;24.06
18739;18.85;30.87;24.06
18745;18.85;30.94;24.06
18750;19.34;30.94;24.06
18756;18.85;30.87;24.06
18762;19.34;30.87;24.12
18768;18.85;30.94;24.06
18774;18.85;30.94;24.06
18780;18.85;30.94;24.06
18785;18.85;30.94;24.06
18791;18.85;30.94;24.12
18797;18.85;30.94;24.12
18803;18.85;30.94;24.12
18809;19.34;30.94;24.12
18814;18.85;30.94;24.12
18820;18.85;30.94;24.12
18826;18.85;30.94;24.12
18832;19.34;30.94;24.12
18838;19.34;30.94;24.12
18844;18.85;30.94;24.12
18849;19.34;30.94;24.12
18855;19.34;30.94;24.12
18861;19.34;30.94;24.12
18867;19.34;30.94;24.12
18873;18.85;30.94;24.12
18879;18.85;30.94;24.12
18884;18.85;30.94;24.12
18890;18.85;30.94;24.12
18896;18.85;30.94;24.12
18902;18.85;30.94;24.12
18908;18.85;30.94;24.12
18913;18.85;30.94;24.12
18919;18.36;30.94;24.12
18925;18.85;30.94;24.12
18931;18.85;30.94;24.12
18937;18.85;30.94;24.12
18943;18.85;30.94;24.12
18948;18.85;30.94;24.12
18954;18.85;30.94;24.12
18960;18.85;30.94;24.12
18966;18.85;30.94;24.12
18972;18.85;30.94;24.12
18978;18.85;30.94;24.12
18983;18.85;30.94;24.12
18989;18.85;30.94;24.12
18995;18.85;30.94;24.12
19001;18.85;30.94;24.12
19007;18.85;30.94;24.12
19013;18.85;30.94;24.12
19018;19.34;30.94;24.12
19024;18.85;30.94;24.12
19030;18.85;30.94;24.12
19036;18.85;30.94;24.12
19042;18.85;31;24.12
19047;18.85;31;24.12
19053;19.34;31;24.12
19059;19.34;31;24.12
19065;18.85;31;24.12
19071;18.85;31;24.12
19077;18.85;31;24.12
19082;18.85;31;24.12
19088;18.85;31;24.12
19094;18.85;31;24.12
19100;18.85;31;24.12
19106;18.85;31;24.12
19112;18.85;31.06;24.12
19117;18.85;31.06;24.12
19123;18.85;31.06;24.12
19129;18.85;31.06;24.12
19135;18.85;31.06;24.12
19141;19.34;31.06;24.12
19146;18.85;31.06;24.12
19152;18.85;31.06;24.12
19158;18.85;31.06;24.12
19164;19.34;31.06;24.12
19170;18.85;31.06;24.12
19176;19.34;31.06;24.12
19181;18.85;31.06;24.12
19187;18.85;31.06;24.12
19193;19.34;31.12;24.12
19199;18.85;31.12;24.12
19205;18.85;31.06;24.12
19211;18.85;31.06;24.12
19216;18.85;31.06;24.12
19222;18.85;31.06;24.12
19228;18.85;31.06;24.12
19234;19.34;31.06;24.19
19240;18.85;31.12;24.12
19246;18.85;31.12;24.19
19251;19.34;31.12;24.19
19257;18.85;31.12;24.19
19263;19.34;31.12;24.12
19269;19.34;31.12;24.12
19275;18.85;31.12;24.19
19280;18.85;31.12;24.19
19286;18.85;31.12;24.19
19292;19.34;31.12;24.19
19298;18.85;31.12;24.19
19304;19.34;31.12;24.12
19310;19.34;31.12;24.19
19315;18.85;31.12;24.19
19321;18.85;31.12;24.19
19327;19.34;31.12;24.19
19333;18.85;31.12;24.19
19339;18.85;31.12;24.19
19345;18.85;31.12;24.19
19350;19.34;31.12;24.19
19356;19.34;31.12;24.19
19362;18.85;31.12;24.19
19368;18.85;31.12;24.19
19374;18.85;31.19;24.19
19379;18.85;31.19;24.19
19385;19.34;31.19;24.19
19391;19.34;31.19;24.19
19397;18.85;31.19;24.19
19403;18.85;31.19;24.19
19409;18.85;31.19;24.19
19414;18.85;31.19;24.19
19420;18.85;31.19;24.19
19426;18.85;31.19;24.19
19432;18.85;31.19;24.19
19438;18.85;31.19;24.19
19444;18.85;31.19;24.19
19449;18.85;31.19;24.19
19455;18.85;31.19;24.19
19461;18.85;31.19;24.19
19467;18.85;31.19;24.19
19473;19.34;31.19;24.19
19479;18.85;31.25;24.19
19484;18.85;31.25;24.19
19490;19.34;31.19;24.19
19496;18.85;31.25;24.19
19502;18.85;31.25;24.19
19508;18.85;31.25;24.19
19513;18.85;31.19;24.19
19519;19.34;31.25;24.19
19525;18.85;31.25;24.19
19531;18.85;31.19;24.19
19537;18.85;31.19;24.19
19543;18.85;31.19;24.19
19548;18.85;31.25;24.19
19554;18.85;31.25;24.19
19560;19.34;31.25;24.19
19566;19.34;31.25;24.19
19572;18.85;31.25;24.19
19578;18.85;31.25;24.19
19583;18.85;31.25;24.19
19589;18.85;31.25;24.19
19595;18.85;31.25;24.19
19601;19.34;31.25;24.19
19607;18.85;31.25;24.19
19612;19.34;31.25;24.19
19618;19.34;31.25;24.19
19624;18.85;31.25;24.19
19630;19.34;31.25;24.19
19636;18.85;31.25;24.19
19642;19.34;31.25;24.19
19647;18.85;31.25;24.19
19653;18.85;31.19;24.19
19659;18.85;31.25;24.19
19665;18.85;31.25;24.19
19671;19.34;31.25;24.19
19677;19.34;31.25;24.19
19682;18.85;31.25;24.19
19688;18.85;31.25;24.25
19694;18.85;31.25;24.25
19700;19.34;31.25;24.19
19706;19.34;31.25;24.19
19712;18.85;31.25;24.19
19717;18.85;31.25;24.25
19723;18.85;31.25;24.25
19729;19.34;31.25;24.25
19735;19.34;31.25;24.25
19741;19.34;31.25;24.25
19746;18.85;31.25;24.25
19752;18.85;31.25;24.25
19758;18.85;31.25;24.25
19764;18.85;31.25;24.25
19770;18.85;31.25;24.25
19776;19.34;31.25;24.25
19781;18.85;31.25;24.25
19787;18.85;31.25;24.25
19793;18.85;31.25;24.25
19799;18.85;31.25;24.25
19805;19.34;31.25;24.25
19811;18.85;31.25;24.25
19816;18.85;31.25;24.25
19822;18.85;31.25;24.25
19828;19.34;31.25;24.25
19834;19.34;31.25;24.25
19840;18.85;31.25;24.25
19845;19.34;31.25;24.25
19851;18.85;31.25;24.25
19857;19.34;31.25;24.25
19863;19.34;31.25;24.25
19869;18.85;31.25;24.25
19875;18.85;31.25;24.25
19880;18.85;31.25;24.25
19886;19.34;31.25;24.25
19892;19.34;31.25;24.25
19898;19.34;31.25;24.25
19904;18.85;31.25;24.25
19910;18.85;31.25;24.25
19915;18.85;31.25;24.25
19921;18.85;31.25;24.25
19927;19.34;31.25;24.25
19933;19.34;31.25;24.25
19939;18.85;31.25;24.25
19945;19.34;31.25;24.25
19950;18.85;31.25;24.25
19956;19.34;31.25;24.25
19962;19.34;31.25;24.25
19968;19.34;31.25;24.25
19974;18.85;31.25;24.25
19979;18.85;31.25;24.25
19985;19.34;31.25;24.25
19991;19.34;31.25;24.25
19997;18.85;31.25;24.25
20003;19.34;31.25;24.25
20009;19.34;31.25;24.25
20014;18.85;31.25;24.25
20020;18.85;31.25;24.25
20026;18.85;31.25;24.25
20032;18.85;31.25;24.25
20038;18.85;31.25;24.25
20044;18.85;31.25;24.25
20049;18.85;31.25;24.25
20055;18.85;31.19;24.25
20061;18.85;31.19;24.25
20067;18.85;31.12;24.25
20073;18.85;31.12;24.25
20078;19.34;31.06;24.25
20084;19.34;31.06;24.25
20090;18.85;31;24.25
20096;18.85;30.94;24.25
20102;19.34;30.87;24.25
20108;18.85;30.81;24.25
20113;18.85;30.75;24.25
20119;18.85;30.62;24.25
20125;18.85;30.56;24.25
20131;19.34;30.44;24.25
20137;19.34;30.37;24.31
20143;18.85;30.25;24.25
20148;18.85;30.19;24.25
20154;18.85;30.06;24.25
20160;18.85;29.94;24.25
20166;19.34;29.87;24.25
20172;18.85;29.75;24.31
20178;18.85;29.62;24.31
20183;18.85;29.5;24.25
20189;18.85;29.37;24.25
20195;18.85;29.25;24.31
20201;18.85;29.12;24.31
20207;18.85;29.06;24.31
20212;19.34;28.94;24.25
20218;18.85;28.81;24.31
20224;18.85;28.69;24.31
20230;18.85;28.56;24.31
20236;19.34;28.44;24.31
20242;18.85;28.31;24.31
20247;18.85;28.19;24.31
20253;19.34;28.06;24.31
20259;18.85;28;24.31
20265;18.85;27.87;24.31
20271;18.85;27.75;24.31
20277;19.34;27.62;24.31
20282;18.85;27.5;24.25
20288;18.85;27.44;24.31
20294;18.85;27.31;24.31
20300;19.34;27.25;24.31
20306;18.85;27.12;24.31
20311;18.85;27;24.31
20317;18.85;26.94;24.31
20323;18.85;26.81;24.31
20329;19.34;26.69;24.25
20335;19.34;26.62;24.25
20341;18.85;26.56;24.31
20346;19.34;26.44;24.31
20352;18.85;26.37;24.31
20358;18.85;26.25;24.31
20364;18.85;26.19;24.31
20370;18.85;26.12;24.25
20376;18.85;26.06;24.31
20381;18.85;25.94;24.25
20387;19.34;25.87;24.25
20393;18.85;25.81;24.25
20399;18.85;25.75;24.25
20405;19.34;25.62;24.31
20411;18.85;25.56;24.25
20416;18.85;25.5;24.25
20422;19.34;25.44;24.31
20428;18.85;25.37;24.31
20434;18.85;25.31;24.25
20440;18.85;25.25;24.25
20445;18.85;25.19;24.25
20451;18.85;25.12;24.31
20457;19.34;25.06;24.25
20463;18.85;25;24.31
20469;18.85;24.94;24.25
20475;18.85;24.94;24.25
20480;19.34;24.87;24.31
20486;18.85;24.81;24.25
20492;18.85;24.75;24.31
20498;19.34;24.69;24.25
20504;18.85;24.69;24.25
20510;18.85;24.62;24.31
20515;19.34;24.56;24.25
20521;18.85;24.56;24.25
20527;18.85;24.5;24.25
20533;18.85;24.44;24.25
20539;19.34;24.44;24.25
20544;18.85;24.37;24.25
20550;19.34;24.37;24.25
20556;18.85;24.31;24.25
20562;19.34;24.25;24.25
20568;18.85;24.25;24.25
20574;18.85;24.19;24.25
20579;18.85;24.19;24.25
20585;18.85;24.12;24.25
20591;18.85;24.12;24.25
20597;18.85;24.06;24.25
20603;18.85;24.06;24.25
20609;19.34;24;24.25
20614;18.85;24;24.25
20620;18.85;24;24.25
20626;19.34;23.94;24.25
20632;19.34;23.94;24.25
20638;18.85;23.94;24.25
20644;19.34;23.87;24.25
20649;18.85;23.87;24.25
20655;19.34;23.81;24.25
20661;18.85;23.81;24.25
20667;19.34;23.81;24.25
20673;19.34;23.75;24.25
20678;18.85;23.75;24.25
20684;18.85;23.75;24.25
20690;18.85;23.75;24.25
20696;18.85;23.69;24.25
20702;18.85;23.69;24.25
20708;18.85;23.69;24.25
20713;18.85;23.62;24.25
20719;18.85;23.62;24.25
20725;18.85;23.62;24.25
20731;19.34;23.62;24.25
20737;19.34;23.62;24.25
20743;18.85;23.56;24.25
20748;18.85;23.56;24.25
20754;19.34;23.56;24.25
20760;18.85;23.56;24.25
20766;18.85;23.5;24.25
20772;18.85;23.5;24.25
20778;18.85;23.5;24.25
20783;18.85;23.5;24.25
20789;18.85;23.5;24.25
20795;18.85;23.5;24.25
20801;19.34;23.44;24.25
20807;18.85;23.44;24.25
20812;18.85;23.44;24.25
20818;18.85;23.44;24.25
20824;18.85;23.44;24.25
20830;18.85;23.37;24.25
20836;19.34;23.37;24.25
20842;18.85;23.37;24.25
20847;18.85;23.37;24.25
20853;18.85;23.37;24.25
20859;18.85;23.37;24.25
20865;19.34;23.37;24.25
20871;18.85;23.31;24.25
20877;19.34;23.31;24.25
20882;18.85;23.31;24.25
20888;19.34;23.31;24.25
20894;18.85;23.31;24.25
20900;18.85;23.31;24.25
20906;18.85;23.31;24.25
20911;18.85;23.31;24.25
20917;18.85;23.25;24.25
20923;19.34;23.25;24.25
20929;19.34;23.25;24.25
20935;18.85;23.25;24.25
20941;18.85;23.25;24.25
20946;18.85;23.25;24.25
20952;18.85;23.25;24.25
20958;18.85;23.25;24.25
20964;18.85;23.25;24.25
20970;18.85;23.25;24.25
20976;19.34;23.25;24.25
20981;18.85;23.25;24.25
20987;19.34;23.25;24.25
20993;18.85;23.19;24.25
20999;18.85;23.19;24.25
21005;18.85;23.19;24.25
21011;18.85;23.19;24.25
21016;19.34;23.19;24.25
21022;19.34;23.19;24.25
21028;18.85;23.19;24.25
21034;18.85;23.19;24.25
21040;19.34;23.19;24.25
21045;18.85;23.19;24.25
21051;18.85;23.19;24.25
21057;18.85;23.19;24.25
21063;19.34;23.19;24.25
21069;18.85;23.19;24.25
21075;18.85;23.19;24.25
21080;18.85;23.19;24.25
21086;18.85;23.12;24.25
21092;19.34;23.12;24.25
21098;18.85;23.12;24.19
21104;19.34;23.12;24.19
21110;18.85;23.12;24.25
21115;18.85;23.12;24.25
21121;18.85;23.12;24.25
21127;18.85;23.12;24.25
21133;18.85;23.12;24.19
21139;18.85;23.12;24.25
21144;18.85;23.12;24.19
21150;19.34;23.12;24.19
21156;18.85;23.12;24.19
21162;18.85;23.12;24.25
21168;18.85;23.12;24.19
21174;18.85;23.12;24.19
21179;18.85;23.12;24.25
21185;19.34;23.12;24.19
21191;19.34;23.06;24.19
21197;19.34;23.06;24.25
21203;18.85;23.06;24.25
21209;19.34;23.06;24.19
21214;18.85;23.06;24.19
21220;18.85;23.06;24.19
21226;19.34;23.06;24.19
21232;18.85;23.06;24.19
21238;18.85;23.06;24.19
21244;18.85;23.06;24.19
21249;18.85;23.06;24.19
21255;18.85;23.06;24.19
21261;18.85;23.06;24.19
21267;18.85;23.06;24.19
21273;19.34;23.06;24.19
21278;18.85;23.06;24.19
21284;18.85;23.06;24.19
21290;18.85;23.06;24.19
21296;18.85;23;24.19
21302;18.85;23;24.19
21308;19.34;23;24.19
21313;18.85;23.06;24.19
21319;18.85;23;24.19
21325;19.34;23;24.19
21331;19.34;23;24.19
21337;19.34;23;24.19
21343;19.34;23;24.19
21348;18.85;23;24.19
21354;18.85;23;24.19
21360;18.85;23;24.19
21366;18.85;23;24.19
21372;19.34;23;24.19
21377;19.34;23;24.19
21383;19.34;23;24.19
21389;19.34;23;24.19
21395;18.85;23;24.19
21401;18.85;23;24.19
21407;18.85;23;24.19
21412;18.85;23;24.19
21418;18.85;23;24.19
21424;18.85;23;24.19
21430;18.85;23;24.19
21436;18.85;23;24.19
21442;18.85;23;24.19
21447;19.34;23;24.19
21453;18.85;23;24.19
21459;18.85;23;24.19
21465;18.85;23;24.19
21471;19.34;23;24.19
21477;18.85;23;24.19
21482;18.85;23;24.19
21488;19.34;23;24.19
21494;18.85;23;24.19
21500;18.85;23;24.19
21506;19.34;23;24.19
21511;19.34;23;24.19
21517;18.85;23;24.19
21523;18.85;23;24.19
21529;18.85;23;24.19
21535;19.34;23;24.19
21541;19.34;23;24.19
21546;18.85;23;24.19
21552;18.85;23;24.19
21558;18.85;23;24.19
21564;18.85;23;24.19
21570;18.85;23;24.19
21576;18.85;23;24.19
21581;18.85;23;24.12
21587;18.85;23;24.19
21593;18.85;23;24.19
21599;18.85;23;24.12
21605;19.34;23;24.12
21610;18.85;23;24.19
21616;18.85;23;24.19
21622;19.34;23;24.12
21628;19.34;23;24.12
21634;18.85;23;24.19
21640;19.34;23;24.12
21645;18.85;23;24.12
21651;18.85;23;24.12
21657;18.85;23;24.12
21663;18.85;23;24.12
21669;18.85;23;24.12
21675;18.85;22.94;24.12
21680;18.85;23;24.12
21686;18.85;23;24.12
21692;18.85;23;24.12
21698;18.85;22.94;24.12
21704;19.34;23;24.12
21710;18.85;22.94;24.12
21715;18.85;22.94;24.12
21721;18.85;22.94;24.12
21727;18.85;22.94;24.12
21733;18.85;22.94;24.12
21739;18.85;22.94;24.12
21744;19.34;22.94;24.12
21750;18.85;22.94;24.12
21756;18.85;22.94;24.12
21762;19.34;22.94;24.12
21768;18.85;22.94;24.12
21774;18.85;22.94;24.12
21779;18.85;22.94;24.12
21785;18.85;22.94;24.12
21791;19.34;22.94;24.12
21797;18.85;22.94;24.12
21803;18.85;22.94;24.12
21809;18.85;22.94;24.12
21814;18.85;22.94;24.12
21820;18.85;22.94;24.12
21826;18.85;22.94;24.12
21832;19.34;22.94;24.12
21838;19.34;22.94;24.12
21843;18.85;22.94;24.12
21849;19.34;22.94;24.12
21855;18.85;22.94;24.12
21861;18.85;22.94;24.12
21867;19.34;22.94;24.12
21873;19.34;22.94;24.12
21878;19.34;22.94;24.12
21884;18.85;22.94;24.12
21890;18.85;22.94;24.12
21896;18.85;22.94;24.12
21902;18.85;22.94;24.12
21908;18.85;22.94;24.12
21913;18.85;22.94;24.12
21919;19.34;22.94;24.12
21925;19.34;22.94;24.12
21931;18.85;22.94;24.12
21937;18.85;22.94;24.12
21943;18.85;22.94;24.12
21948;18.85;22.94;24.12
21954;18.85;22.94;24.12
21960;19.34;22.94;24.12
21966;18.85;22.94;24.12
21972;18.85;22.94;24.12
21977;18.85;22.87;24.12
21983;19.34;22.87;24.12
21989;19.34;22.94;24.12
21995;19.34;22.94;24.12
22001;19.34;22.94;24.12
22007;18.85;22.94;24.12
22012;18.85;22.94;24.12
22018;18.85;22.94;24.12
22024;18.85;22.94;24.12
22030;19.34;22.94;24.12
22036;18.85;22.94;24.12
22042;18.85;22.94;24.12
22047;18.85;22.87;24.12
22053;18.85;22.94;24.12
22059;19.34;22.87;24.12
22065;18.85;22.87;24.12
22071;18.85;22.87;24.12
22076;19.34;22.87;24.12
22082;19.34;22.87;24.12
22088;19.34;22.87;24.12
22094;19.34;22.94;24.12
22100;18.85;22.87;24.12
22106;18.85;22.87;24.12
22111;18.85;22.87;24.12
22117;18.85;22.87;24.12
22123;18.85;22.87;24.12
22129;19.34;22.87;24.06
22135;18.85;22.87;24.06
22141;18.85;22.87;24.12
22146;19.34;22.87;24.06
22152;18.85;22.87;24.12
22158;19.34;22.87;24.06
22164;18.85;22.87;24.06
22170;19.34;22.87;24.06
22176;19.34;22.87;24.06
22181;18.85;22.87;24.06
22187;19.34;22.87;24.12
22193;19.34;22.87;24.06
22199;18.85;22.87;24.06
22205;18.85;22.87;24.06
22210;18.85;22.87;24.06
22216;18.85;22.87;24.06
22222;18.85;22.87;24.06
22228;19.34;22.87;24.06
22234;18.85;22.87;24.06
22240;18.85;22.87;24.06
22245;18.85;22.87;24.06
22251;18.85;22.87;24.06
22257;18.85;22.87;24.06
